Timestamp,Ax,Ay,Az,Rx,Ry,Rz
2025-07-11 17:46:22,-0.52,0.57,10.31,-0.09,-0.02,0.11
2025-07-11 17:46:22,-0.52,0.52,10.37,-0.09,-0.02,0.1
2025-07-11 17:46:22,-1.06,0.92,10.0,-0.11,0.04,-0.08
2025-07-11 17:46:22,-1.15,0.88,10.01,-0.13,0.02,-0.06
2025-07-11 17:46:22,-1.16,0.85,9.91,-0.14,0.01,-0.06
2025-07-11 17:46:22,-0.89,0.19,10.26,-0.09,0.08,-0.11
2025-07-11 17:46:22,-0.98,0.24,10.23,-0.09,0.08,-0.11
2025-07-11 17:46:22,-0.93,0.51,10.28,0.01,-0.01,-0.02
2025-07-11 17:46:22,-0.93,0.58,10.27,0.01,-0.02,-0.03
2025-07-11 17:46:22,-0.63,0.91,10.38,-0.02,-0.05,-0.13
2025-07-11 17:46:22,-0.63,0.89,10.38,-0.01,-0.05,-0.14
2025-07-11 17:46:23,-1.2,0.01,10.33,0.02,0.01,-0.03
2025-07-11 17:46:23,-1.16,0.06,10.3,0.02,0.01,-0.02
2025-07-11 17:46:23,-1.12,0.1,10.28,0.02,0.01,-0.01
2025-07-11 17:46:23,-1.0,0.69,10.23,-0.01,-0.05,0.03
2025-07-11 17:46:23,-0.98,0.71,10.26,-0.02,-0.06,0.03
2025-07-11 17:46:23,-0.94,0.05,10.38,-0.01,0.0,0.02
2025-07-11 17:46:23,-0.93,0.09,10.39,-0.01,0.01,0.02
2025-07-11 17:46:23,-1.01,0.41,10.28,-0.03,-0.03,0.02
2025-07-11 17:46:23,-0.99,0.41,10.27,-0.03,-0.03,0.02
2025-07-11 17:46:23,-0.89,0.46,10.09,-0.12,-0.16,0.02
2025-07-11 17:46:23,-0.9,0.47,10.11,-0.13,-0.17,0.02
2025-07-11 17:46:23,-0.92,0.52,10.1,-0.14,-0.18,0.01
2025-07-11 17:46:23,-0.72,0.27,10.39,-0.11,-0.12,0.01
2025-07-11 17:46:23,-0.72,0.26,10.39,-0.11,-0.12,0.01
2025-07-11 17:46:23,-0.63,0.19,10.35,-0.06,-0.05,0.01
2025-07-11 17:46:23,-0.62,0.17,10.34,-0.06,-0.06,0.01
2025-07-11 17:46:23,-0.6,0.15,10.4,-0.04,-0.03,0.02
2025-07-11 17:46:24,-0.6,0.15,10.39,-0.04,-0.03,0.02
2025-07-11 17:46:24,-0.58,0.1,10.35,-0.03,-0.03,0.03
2025-07-11 17:46:24,-0.6,0.05,10.34,-0.03,-0.03,0.03
2025-07-11 17:46:24,-0.58,0.14,10.4,-0.02,-0.02,0.03
2025-07-11 17:46:24,-0.56,0.18,10.39,-0.02,-0.02,0.03
2025-07-11 17:46:24,-0.57,0.2,10.37,-0.02,-0.02,0.03
2025-07-11 17:46:24,-0.56,0.06,10.38,-0.03,-0.02,0.02
2025-07-11 17:46:24,-0.56,0.06,10.4,-0.03,-0.02,0.02
2025-07-11 17:46:24,-0.58,0.08,10.4,-0.03,-0.02,0.02
2025-07-11 17:46:24,-0.58,0.09,10.39,-0.03,-0.02,0.03
2025-07-11 17:46:24,-0.56,0.05,10.36,-0.02,-0.02,0.03
2025-07-11 17:46:24,-0.56,0.06,10.36,-0.02,-0.02,0.03
2025-07-11 17:46:24,-0.55,0.05,10.4,-0.02,-0.02,0.03
2025-07-11 17:46:24,-0.56,0.07,10.39,-0.02,-0.02,0.03
2025-07-11 17:46:24,-0.57,0.07,10.37,-0.02,-0.02,0.03
2025-07-11 17:46:24,-0.54,0.05,10.41,-0.03,-0.02,0.03
2025-07-11 17:46:24,-0.53,0.06,10.41,-0.03,-0.02,0.03
2025-07-11 17:46:25,-0.54,0.02,10.38,-0.02,-0.02,0.03
2025-07-11 17:46:25,-0.53,0.01,10.39,-0.02,-0.02,0.03
2025-07-11 17:46:25,-0.54,0.03,10.4,-0.02,-0.02,0.03
2025-07-11 17:46:25,-0.54,0.01,10.38,-0.02,-0.02,0.03
2025-07-11 17:46:25,-0.55,0.04,10.4,-0.01,-0.02,0.03
2025-07-11 17:46:25,-0.55,0.01,10.41,-0.01,-0.02,0.03
2025-07-11 17:46:25,-0.51,0.02,10.43,-0.04,-0.06,0.03
2025-07-11 17:46:25,-0.49,-0.01,10.43,-0.04,-0.05,0.03
2025-07-11 17:46:25,-0.51,0.01,10.43,-0.03,-0.04,0.03
2025-07-11 17:46:25,-2.47,-0.22,10.75,0.23,0.24,-0.11
2025-07-11 17:46:25,-2.39,-0.29,10.49,0.23,0.26,-0.04
2025-07-11 17:46:25,-0.54,0.02,10.45,-0.04,-0.07,0.04
2025-07-11 17:46:25,-0.53,0.04,10.47,-0.04,-0.06,0.04
2025-07-11 17:46:25,-0.66,-0.12,10.47,0.01,0.06,-0.01
2025-07-11 17:46:25,-0.69,-0.1,10.48,0.01,0.06,-0.01
2025-07-11 17:46:25,-0.64,0.29,10.47,0.08,-0.12,0.06
2025-07-11 17:46:25,-0.67,0.31,10.42,0.09,-0.15,0.06
2025-07-11 17:46:26,-0.69,0.32,10.42,0.1,-0.17,0.06
2025-07-11 17:46:26,0.5,0.16,10.51,0.19,-0.04,0.04
2025-07-11 17:46:26,0.47,0.16,10.44,0.18,-0.02,0.05
2025-07-11 17:46:26,-0.76,0.44,10.63,0.0,0.4,0.0
2025-07-11 17:46:26,-0.81,0.38,10.52,0.02,0.36,0.01
2025-07-11 17:46:26,-0.41,0.6,10.07,0.31,-1.11,0.08
2025-07-11 17:46:26,-0.36,0.65,10.24,0.3,-1.13,0.1
2025-07-11 17:46:26,0.51,0.47,10.44,-0.45,0.35,0.13
2025-07-11 17:46:26,0.48,0.5,10.41,-0.46,0.4,0.12
2025-07-11 17:46:26,0.45,0.52,10.39,-0.47,0.44,0.11
2025-07-11 17:46:26,-0.31,0.4,10.74,-0.0,-0.03,-0.08
2025-07-11 17:46:26,-0.31,0.4,10.71,0.05,-0.06,-0.09
2025-07-11 17:46:26,0.06,0.48,10.67,0.38,-0.29,-0.2
2025-07-11 17:46:26,0.08,0.48,10.62,0.36,-0.28,-0.2
2025-07-11 17:46:26,0.1,0.66,10.64,-0.17,0.16,0.27
2025-07-11 17:46:26,0.07,0.66,10.7,-0.17,0.16,0.28
2025-07-11 17:46:26,0.03,0.67,10.76,-0.18,0.14,0.28
2025-07-11 17:46:26,-0.18,0.76,10.37,0.14,0.05,0.1
2025-07-11 17:46:27,-0.23,0.78,10.33,0.15,0.04,0.09
2025-07-11 17:46:27,0.36,0.77,10.2,0.05,-0.16,-0.13
2025-07-11 17:46:27,0.35,0.76,10.17,0.06,-0.16,-0.12
2025-07-11 17:46:27,-0.09,1.3,9.84,-0.13,0.31,0.02
2025-07-11 17:46:27,-0.13,1.25,9.86,-0.13,0.32,0.02
2025-07-11 17:46:27,-0.14,1.16,9.92,-0.14,0.34,0.02
2025-07-11 17:46:27,-0.69,0.84,10.54,0.01,0.04,0.04
2025-07-11 17:46:27,-0.7,0.86,10.53,0.03,0.03,0.03
2025-07-11 17:46:27,-0.15,0.72,10.51,0.05,-0.02,0.09
2025-07-11 17:46:27,-0.21,0.75,10.54,0.05,-0.02,0.09
2025-07-11 17:46:27,-0.38,1.1,10.37,0.07,0.03,0.1
2025-07-11 17:46:27,-0.35,1.1,10.39,0.06,0.04,0.1
2025-07-11 17:46:27,-0.34,0.8,10.17,-0.04,0.05,0.17
2025-07-11 17:46:27,-0.34,0.77,10.21,-0.04,0.05,0.17
2025-07-11 17:46:27,-0.32,0.75,10.22,-0.03,0.04,0.16
2025-07-11 17:46:27,-0.23,1.14,10.26,0.15,0.0,0.11
2025-07-11 17:46:27,-0.21,1.15,10.27,0.15,0.01,0.1
2025-07-11 17:46:27,-0.57,1.37,10.21,0.08,0.13,0.04
2025-07-11 17:46:28,-0.58,1.37,10.16,0.09,0.12,0.04
2025-07-11 17:46:28,-0.6,1.44,10.24,-0.04,-0.11,-0.0
2025-07-11 17:46:28,-0.6,1.43,10.21,-0.04,-0.11,0.0
2025-07-11 17:46:28,-0.61,1.43,10.21,-0.04,-0.12,0.0
2025-07-11 17:46:28,-0.48,1.32,9.94,-0.1,0.04,0.06
2025-07-11 17:46:28,-0.47,1.31,9.94,-0.1,0.05,0.07
2025-07-11 17:46:28,-0.66,1.2,10.38,-0.19,0.14,0.11
2025-07-11 17:46:28,-0.63,1.2,10.41,-0.19,0.13,0.11
2025-07-11 17:46:28,-0.6,0.95,10.42,-0.03,-0.12,0.04
2025-07-11 17:46:28,-0.62,0.96,10.42,-0.04,-0.13,0.05
2025-07-11 17:46:28,-0.46,0.86,10.16,-0.05,-0.07,0.02
2025-07-11 17:46:28,-0.45,0.86,10.16,-0.05,-0.07,0.02
2025-07-11 17:46:28,-0.45,0.84,10.14,-0.06,-0.06,0.02
2025-07-11 17:46:28,-0.54,1.03,10.26,-0.02,0.08,0.08
2025-07-11 17:46:28,-0.55,1.03,10.29,-0.02,0.08,0.08
2025-07-11 17:46:28,-0.55,0.95,10.16,0.18,-0.31,-0.03
2025-07-11 17:46:28,-0.52,0.93,10.16,0.18,-0.31,-0.03
2025-07-11 17:46:29,-0.45,0.94,10.19,-0.15,0.2,0.06
2025-07-11 17:46:29,-0.47,0.91,10.16,-0.15,0.19,0.06
2025-07-11 17:46:29,-0.7,0.95,9.95,0.04,0.04,0.02
2025-07-11 17:46:29,-0.69,0.94,9.9,0.04,0.04,0.02
2025-07-11 17:46:29,-0.65,0.92,9.87,0.04,0.03,0.02
2025-07-11 17:46:29,-0.79,1.01,9.95,0.02,0.03,0.05
2025-07-11 17:46:29,-0.78,1.02,9.97,0.02,0.02,0.06
2025-07-11 17:46:29,-0.9,1.06,9.97,-0.02,0.08,0.1
2025-07-11 17:46:29,-0.92,1.05,9.94,-0.02,0.08,0.1
2025-07-11 17:46:29,-0.67,1.01,9.95,-0.04,-0.05,0.07
2025-07-11 17:46:29,-0.67,1.04,9.97,-0.05,-0.05,0.07
2025-07-11 17:46:29,-0.66,1.05,10.0,-0.07,-0.04,0.07
2025-07-11 17:46:29,-0.68,0.66,10.07,-0.24,-0.03,0.12
2025-07-11 17:46:29,-0.7,0.65,10.08,-0.24,-0.02,0.12
2025-07-11 17:46:29,-0.72,0.57,10.43,-0.08,-0.07,0.04
2025-07-11 17:46:29,-0.72,0.57,10.44,-0.08,-0.08,0.04
2025-07-11 17:46:29,-0.47,0.43,10.63,-0.31,-0.22,0.01
2025-07-11 17:46:29,-0.46,0.36,10.6,-0.32,-0.22,0.01
2025-07-11 17:46:30,-0.08,-0.08,10.28,-0.12,-0.09,0.06
2025-07-11 17:46:30,-0.07,-0.07,10.3,-0.11,-0.07,0.06
2025-07-11 17:46:30,-0.7,-0.08,10.55,-0.05,0.27,-0.01
2025-07-11 17:46:30,-0.69,-0.07,10.55,-0.06,0.26,-0.01
2025-07-11 17:46:30,-0.69,-0.06,10.55,-0.06,0.25,-0.01
2025-07-11 17:46:30,-0.45,0.11,10.39,0.1,-0.44,0.07
